state_name,pincode,transaction_count,transaction_amount,trans_year,quarter
Bihar,842001,4232893,8551507156.0,2023,2
Bihar,854301,4221329,6300475801.0,2023,2
Bihar,843302,4219138,7186457770.0,2023,2
Bihar,800001,17490601,21966069342.0,2023,3
Bihar,800006,13715258,10363870392.0,2023,3
Bihar,845401,10492378,14492201817.0,2023,3
Bihar,800020,8926288,11953964429.0,2023,3
Bihar,845438,8352273,11783943631.0,2023,3
Bihar,823001,5948546,9047475032.0,2023,3
Bihar,846004,4864956,6714554722.0,2023,3
Bihar,842001,4836004,8311761144.0,2023,3
Bihar,854301,4774548,6453822756.0,2023,3
Bihar,800026,4736821,5117479918.0,2023,3
Bihar,800001,18638266,24011379591.0,2023,4
Bihar,800006,13340795,11048037650.0,2023,4
Bihar,845401,12414889,17793502279.0,2023,4
Bihar,845438,10389692,14572193428.0,2023,4
Bihar,800020,9488073,13017875684.0,2023,4
Bihar,823001,7023753,10786047282.0,2023,4
Bihar,843302,5923646,9011371399.0,2023,4
Bihar,842001,5856105,10600682718.0,2023,4
Bihar,846004,5811007,8122387344.0,2023,4
Bihar,854301,5667552,7616689590.0,2023,4
Bihar,800001,20508655,25844631514.0,2024,1
Bihar,800006,16338578,12819414107.0,2024,1
Bihar,845401,14524657,20305264545.0,2024,1
Bihar,845438,12288634,16732911104.0,2024,1
Bihar,800020,10513722,13996601152.0,2024,1
Bihar,823001,7918716,11958189419.0,2024,1
Bihar,843302,6762949,10015100092.0,2024,1
Bihar,842001,6644173,11266850879.0,2024,1
Bihar,854301,6537790,8588078726.0,2024,1
Bihar,848101,6400435,9649223434.0,2024,1
Bihar,800001,24784987,28602999229.0,2024,2
Bihar,800006,19694147,14274093695.0,2024,2
Bihar,845401,17172196,22414830261.0,2024,2
Bihar,845438,14171557,18132274567.0,2024,2
Bihar,800020,12636458,15573327854.0,2024,2
Bihar,823001,9122857,12909362084.0,2024,2
Bihar,843302,8000199,11158484948.0,2024,2
Bihar,842001,7888546,12445090728.0,2024,2
Bihar,854301,7771183,9798732899.0,2024,2
Bihar,848101,7700595,10850064537.0,2024,2
Bihar,800001,25271186,28490796024.0,2024,3
Bihar,800006,19816095,12777975748.0,2024,3
Bihar,845401,19086982,22784069755.0,2024,3
Bihar,823001,16183176,23428424739.0,2024,3
Bihar,800020,11332149,13415180459.0,2024,3
Bihar,854301,10377414,12859471620.0,2024,3
Bihar,845438,10375724,12879541492.0,2024,3
Bihar,800004,9474104,9316400976.0,2024,3
Bihar,842001,8709030,12717872812.0,2024,3
Bihar,843302,8517589,11072802604.0,2024,3
Bihar,800001,26889180,30660501296.0,2024,4
Bihar,845401,20554717,25947304145.0,2024,4
Bihar,800006,19150492,13114681355.0,2024,4
Bihar,823001,17612010,26102442984.0,2024,4
Bihar,800020,11775996,14112512738.0,2024,4
Bihar,845438,11265260,14514892380.0,2024,4
Bihar,854301,11090374,13937240642.0,2024,4
Bihar,800004,9760236,10412091391.0,2024,4
Bihar,843302,9597624,13019938018.0,2024,4
Bihar,842001,9538000,14842751203.0,2024,4
Chandigarh,160008,204745,303482049.9617378,2018,1
Chandigarh,160101,26317,45629483.25738168,2018,1
Chandigarh,160002,23236,34003082.958676964,2018,1
Chandigarh,160036,18446,30891354.282069795,2018,1
Chandigarh,160022,16228,34028151.809265435,2018,1
Chandigarh,160047,15552,28142251.965099327,2018,1
Chandigarh,160014,9358,14326394.802342271,2018,1
Chandigarh,160015,9023,13830194.973553631,2018,1
Chandigarh,160019,8102,14609531.116674677,2018,1
Chandigarh,160030,7330,14108196.59861918,2018,1
Chandigarh,160008,219223,426354525.80047756,2018,2
Chandigarh,160101,38949,81225814.38714588,2018,2
Chandigarh,160002,31907,63185486.63534354,2018,2
Chandigarh,160036,26201,47887567.92420156,2018,2
Chandigarh,160047,24585,46077281.394195825,2018,2
Chandigarh,160022,24378,54816690.07463748,2018,2
Chandigarh,160014,14441,24125872.265514676,2018,2
Chandigarh,160015,12986,25510014.882471144,2018,2
Chandigarh,160019,12083,28119972.41832822,2018,2
Chandigarh,160030,11243,24007390.16346115,2018,2
Chandigarh,160008,266799,565737482.4917,2018,3
Chandigarh,160101,53316,111246556.54514843,2018,3
Chandigarh,160002,44225,90245086.61515313,2018,3
Chandigarh,160022,34777,78699635.29348363,2018,3
Chandigarh,160036,33483,76978447.3422182,2018,3
Chandigarh,160047,30570,74732534.329635,2018,3
Chandigarh,160014,19926,42831365.468974754,2018,3
Chandigarh,160015,18027,44863641.9194489,2018,3
Chandigarh,160019,16836,41569409.38325335,2018,3
Chandigarh,160030,14940,36478520.547856964,2018,3
Chandigarh,160008,396339,895353190.2196677,2018,4
Chandigarh,160101,85138,159555894.3719145,2018,4
Chandigarh,160002,61325,132815194.36630252,2018,4
Chandigarh,160036,50267,116785589.50341249,2018,4
Chandigarh,160022,45905,106072949.45696858,2018,4
Chandigarh,160047,44348,110163686.02722788,2018,4
Chandigarh,160014,29308,51286581.168882415,2018,4
Chandigarh,160015,27323,61334725.92984481,2018,4
Chandigarh,160019,22314,56223818.72098614,2018,4
Chandigarh,160030,20591,49995727.51926135,2018,4
Chandigarh,160008,574769,1069931934.1313274,2019,1
Chandigarh,160101,145641,195216162.14868194,2019,1
Chandigarh,160002,88708,159879389.94589326,2019,1
Chandigarh,160036,64777,131055127.13712463,2019,1
Chandigarh,160022,60415,123937719.9858828,2019,1
Chandigarh,160047,54281,122276420.81631088,2019,1
Chandigarh,160014,35848,64999227.392938524,2019,1
Chandigarh,160015,33699,70740802.7655864,2019,1
Chandigarh,160019,31111,62794996.09691887,2019,1
Chandigarh,160030,25421,54605920.69093012,2019,1
Chandigarh,160008,515736,1195330472.0624313,2019,2
Chandigarh,160101,122225,213026619.1436175,2019,2
Chandigarh,160002,85284,178483766.34705296,2019,2
Chandigarh,160036,76218,147024084.65837026,2019,2
Chandigarh,160022,68095,145253626.0275789,2019,2
Chandigarh,160047,65539,146481996.88499743,2019,2
Chandigarh,160014,40627,73519583.64285952,2019,2
Chandigarh,160015,36891,72651519.24702394,2019,2
Chandigarh,160019,34162,71927514.28688887,2019,2
Chandigarh,160030,27361,61132946.538075775,2019,2
Chandigarh,160008,463581,1411083644.7822614,2019,3
Chandigarh,160101,165578,261798279.022841,2019,3
Chandigarh,160036,118544,195039837.15322012,2019,3
Chandigarh,160002,113594,205359149.60862035,2019,3
Chandigarh,160022,101533,178054300.40308928,2019,3
Chandigarh,160047,91171,174462847.75334305,2019,3
Chandigarh,160014,57265,91913452.87685245,2019,3
Chandigarh,160015,54871,90370556.49951594,2019,3
Chandigarh,160019,46142,88183679.19737558,2019,3
Chandigarh,160030,37989,80985473.39747421,2019,3
Chandigarh,160008,635340,1899718879.7545958,2019,4
Chandigarh,160101,189767,317466538.9132905,2019,4
Chandigarh,160036,137208,241851459.16364747,2019,4
Chandigarh,160002,130221,257685239.18252617,2019,4
Chandigarh,160022,120266,224162725.8523838,2019,4
Chandigarh,160047,103726,206356650.91119856,2019,4
Chandigarh,160015,70113,106726744.16530988,2019,4
Chandigarh,160014,69754,111407405.35095796,2019,4
Chandigarh,160019,52557,101923959.97808152,2019,4
Chandigarh,160030,44445,94684047.25003594,2019,4
Chandigarh,160008,925287,2724066380.956586,2020,1
Chandigarh,160101,204633,322482913.9047445,2020,1
Chandigarh,160036,179376,333775590.9567788,2020,1
Chandigarh,160002,141763,271208737.4444152,2020,1
Chandigarh,160022,117571,209076837.24030256,2020,1
Chandigarh,160047,112942,213767800.59831196,2020,1
Chandigarh,160014,79062,120442279.18063296,2020,1
Chandigarh,160015,74935,106414207.6626434,2020,1
Chandigarh,160019,57212,116999133.74293454,2020,1
Chandigarh,160030,47014,93963616.77104023,2020,1
Chandigarh,160008,672280,2213962955.141224,2020,2
Chandigarh,160101,135435,225489767.83328944,2020,2
Chandigarh,160002,105477,180482232.0826682,2020,2
Chandigarh,160036,100013,204461493.34462738,2020,2
Chandigarh,160047,84082,170732223.78765687,2020,2
Chandigarh,160014,71847,110213995.62325099,2020,2
Chandigarh,160022,42822,102345153.00086004,2020,2
Chandigarh,160003,38058,89405961.01537812,2020,2
Chandigarh,160025,33746,44152295.988048464,2020,2
Chandigarh,160019,32848,76644635.32769592,2020,2
Chandigarh,160008,813514,2456075017.244974,2020,3
Chandigarh,160101,187085,347310967.735443,2020,3
Chandigarh,160036,164223,321961021.0310574,2020,3
Chandigarh,160002,164083,323859188.60292995,2020,3
Chandigarh,160047,126033,262891218.26635933,2020,3
Chandigarh,160022,100215,212473917.86900696,2020,3
Chandigarh,160014,89228,144237780.9553475,2020,3
Chandigarh,160015,57169,88615108.82699049,2020,3
Chandigarh,160030,52790,112925290.67615485,2020,3
Chandigarh,160019,52423,114487576.78222746,2020,3
Chandigarh,160008,781840,2246493451.2564173,2020,4
Chandigarh,160101,282765,500720689.4254093,2020,4
Chandigarh,160002,254446,483467287.3616315,2020,4
Chandigarh,160036,252319,442552908.6749548,2020,4
Chandigarh,160022,198033,365839526.89304006,2020,4
Chandigarh,160047,193768,377315952.1174069,2020,4
Chandigarh,160014,125659,208936593.02540812,2020,4
Chandigarh,160015,104048,146838545.97126624,2020,4
Chandigarh,160019,94792,184389973.18087602,2020,4
Chandigarh,160030,82180,166443560.03669643,2020,4
Chandigarh,160008,1566609,3447517923.578706,2021,1
Chandigarh,160101,306785,521032468.21204627,2021,1
Chandigarh,160036,304235,502095617.05888885,2021,1
Chandigarh,160002,264846,495327526.29472417,2021,1
Chandigarh,160022,242366,395256706.04772204,2021,1
Chandigarh,160047,206193,372616088.3789878,2021,1
Chandigarh,160015,150002,186093236.77310604,2021,1
Chandigarh,160014,130369,210680354.66795424,2021,1
Chandigarh,160019,105609,200030209.73112416,2021,1
Chandigarh,160030,87034,171852725.69681272,2021,1
Chandigarh,160008,2071075,4384400680.30583,2021,2
Chandigarh,160101,304282,515288666.4421857,2021,2
Chandigarh,160036,293961,485381992.96044195,2021,2
Chandigarh,160002,255931,469331050.87533224,2021,2
Chandigarh,160047,210130,392704565.48509884,2021,2
Chandigarh,160022,202917,335716393.4241364,2021,2
Chandigarh,160014,147887,229078754.2386906,2021,2
Chandigarh,160015,140297,174526441.1901785,2021,2
Chandigarh,160019,89814,170321370.56571722,2021,2
Chandigarh,160030,87476,174012022.95219654,2021,2
Chandigarh,160008,3188488,6339628467.33528,2021,3
Chandigarh,160036,462106,701648130.2500606,2021,3
Chandigarh,160101,438375,679000947.8644495,2021,3
Chandigarh,160002,379894,643367943.1675801,2021,3
Chandigarh,160022,351526,531853547.81426966,2021,3
Chandigarh,160047,295135,500223340.5530771,2021,3
Chandigarh,160015,201833,238847341.98277846,2021,3
Chandigarh,160014,186675,277899648.9641395,2021,3
Chandigarh,160019,148872,244508188.3937479,2021,3
Chandigarh,160030,128550,240373769.05717558,2021,3
Chandigarh,160008,3712842,7784850283.688998,2021,4
Chandigarh,160101,538507,852544970.9676752,2021,4
Chandigarh,160036,523279,779918799.3369815,2021,4
Chandigarh,160022,451911,665992135.1956601,2021,4
Chandigarh,160002,444435,762476926.847439,2021,4
Chandigarh,160047,346951,604267859.7276576,2021,4
Chandigarh,160015,263413,294935485.409002,2021,4
Chandigarh,160014,213596,314616641.85791296,2021,4
Chandigarh,160019,200453,321425518.80463934,2021,4
Chandigarh,160030,154229,287985670.18057156,2021,4
Chandigarh,160008,4148686,8330831723.251343,2022,1
Chandigarh,160101,582638,900157036.9754957,2022,1
Chandigarh,160036,565957,818648616.7393746,2022,1
Chandigarh,160002,477307,795306688.9260788,2022,1
Chandigarh,160022,463274,670615566.0713229,2022,1
Chandigarh,160047,373759,648826857.6349708,2022,1
Chandigarh,160015,286014,300333250.31270766,2022,1
Chandigarh,160014,233804,337767391.09374547,2022,1
Chandigarh,160019,201367,317971370.59751195,2022,1
Chandigarh,160030,161551,293087907.7468222,2022,1
Chandigarh,160008,5059490,9258542053.288263,2022,2
Chandigarh,160036,732432,984361022.9122139,2022,2
Chandigarh,160101,728216,1035383005.7324364,2022,2
Chandigarh,160022,595057,791965258.766219,2022,2
Chandigarh,160002,592250,934051903.7782843,2022,2
Chandigarh,160047,477286,749262583.811003,2022,2
Chandigarh,160015,390889,354221791.70854485,2022,2
Chandigarh,160014,300892,397487428.8048619,2022,2
Chandigarh,160019,275597,399400599.74529517,2022,2
Chandigarh,160030,205334,352064114.5163448,2022,2
Chandigarh,160017,7220428,11604475020.322536,2022,3
Chandigarh,160101,761809,1037031826.0963067,2022,3
Chandigarh,160008,693932,1288932571.5626671,2022,3
Chandigarh,160036,635601,826669211.5582159,2022,3
Chandigarh,160022,633386,850977147.2882487,2022,3
Chandigarh,160002,622789,945416289.7631533,2022,3
Chandigarh,160047,493183,727112803.9481075,2022,3
Chandigarh,160015,355036,344038099.04167664,2022,3
Chandigarh,160014,297078,391653807.81907696,2022,3
Chandigarh,160019,259522,369679070.93060195,2022,3
Chandigarh,160017,11852317,19715037296.288975,2022,4
Chandigarh,160101,849441,1120061675.6899076,2022,4
Chandigarh,160022,723413,939741331.2085838,2022,4
Chandigarh,160036,658156,838758052.8433906,2022,4
Chandigarh,160002,651078,991496336.1709905,2022,4
Chandigarh,160047,510930,755279072.6519243,2022,4
Chandigarh,160015,388983,364733884.5473629,2022,4
Chandigarh,160014,311834,407770670.02106357,2022,4
Chandigarh,160019,290223,391262191.8409227,2022,4
Chandigarh,160030,224733,354874011.1706954,2022,4
Chandigarh,160101,1363035,1722766828.0,2023,1
Chandigarh,160002,1069915,1557685025.0,2023,1
Chandigarh,160036,1028600,1225134193.0,2023,1
Chandigarh,160022,1010014,1293537610.0,2023,1
Chandigarh,160047,826330,1161152861.0,2023,1
Chandigarh,160015,613714,552686406.0,2023,1
Chandigarh,160014,490519,611153872.0,2023,1
Chandigarh,160019,450177,601936938.0,2023,1
Chandigarh,160030,369706,557734464.0,2023,1
Chandigarh,160003,323466,511711663.0,2023,1
Chandigarh,160101,1640989,1961492257.0,2023,2
Chandigarh,160002,1288701,1775202938.0,2023,2
Chandigarh,160036,1203551,1377558611.0,2023,2
Chandigarh,160022,1166815,1430242922.0,2023,2
Chandigarh,160047,976171,1295503805.0,2023,2
Chandigarh,160015,675587,606193904.0,2023,2
Chandigarh,160014,566426,667652476.0,2023,2
Chandigarh,160019,538214,680330130.0,2023,2
Chandigarh,160030,441675,636821483.0,2023,2
Chandigarh,160003,400590,635220198.0,2023,2
Chandigarh,160101,1850021,2037254367.0,2023,3
Chandigarh,160002,1469214,1911404397.0,2023,3
Chandigarh,160036,1367542,1499134151.0,2023,3
Chandigarh,160022,1288604,1519080835.0,2023,3
Chandigarh,160047,1147647,1426311196.0,2023,3
Chandigarh,160015,764219,664839406.0,2023,3
Chandigarh,160014,644635,713667823.0,2023,3
Chandigarh,160019,552679,684744785.0,2023,3
Chandigarh,160030,499527,693263665.0,2023,3
Chandigarh,160003,446924,633199704.0,2023,3
Chandigarh,160101,1928344,2227861078.0,2023,4
Chandigarh,160002,1470015,1998658746.0,2023,4
Chandigarh,160036,1376806,1549250581.0,2023,4
Chandigarh,160022,1348143,1657209616.0,2023,4
Chandigarh,160047,1150505,1491710260.0,2023,4
Chandigarh,160015,758533,681961841.0,2023,4
Chandigarh,160014,672054,762533771.0,2023,4
Chandigarh,160019,626147,786612986.0,2023,4
Chandigarh,160030,494765,719721844.0,2023,4
Chandigarh,160003,444621,634799713.0,2023,4
Chandigarh,160101,2002182,2245933576.0,2024,1
Chandigarh,160002,1487814,1953869960.0,2024,1
Chandigarh,160036,1354073,1493602710.0,2024,1
Chandigarh,160022,1244536,1531443246.0,2024,1
Chandigarh,160047,1119337,1436097176.0,2024,1
Chandigarh,160015,760383,661157699.0,2024,1
Chandigarh,160014,686422,752602225.0,2024,1
Chandigarh,160019,582604,717658943.0,2024,1
Chandigarh,160030,474674,678184463.0,2024,1
Chandigarh,160003,467592,664794521.0,2024,1
Chandigarh,160101,2457791,2493675121.0,2024,2
Chandigarh,160002,1846764,2191548304.0,2024,2
Chandigarh,160036,1651617,1703022953.0,2024,2
Chandigarh,160022,1469300,1706788780.0,2024,2
Chandigarh,160047,1410566,1561759585.0,2024,2
Chandigarh,160015,836072,708906197.0,2024,2
Chandigarh,160014,831158,841197382.0,2024,2
Chandigarh,160019,727323,833271604.0,2024,2
Chandigarh,160030,588013,771481247.0,2024,2
Chandigarh,160003,560742,738669919.0,2024,2
Chandigarh,160101,2817367,2786748023.0,2024,3
Chandigarh,160002,2161843,2546875689.0,2024,3
Chandigarh,160036,1811563,1805444762.0,2024,3
Chandigarh,160047,1675164,1867375558.0,2024,3
Chandigarh,160022,1582850,1819851274.0,2024,3
Chandigarh,160014,904299,883021389.0,2024,3
Chandigarh,160015,886138,769584340.0,2024,3
Chandigarh,160019,805834,971620273.0,2024,3
Chandigarh,160020,531171,627651324.0,2024,3
Chandigarh,160025,519617,491074707.0,2024,3
Chandigarh,160101,2938664,3015861639.0,2024,4
Chandigarh,160002,2208426,2687325173.0,2024,4
Chandigarh,160036,1860092,1869600015.0,2024,4
Chandigarh,160022,1740287,1989874688.0,2024,4
Chandigarh,160047,1730500,1980171928.0,2024,4
Chandigarh,160019,964723,1109564968.0,2024,4
Chandigarh,160014,944135,966968467.0,2024,4
Chandigarh,160015,936004,825444324.0,2024,4
Chandigarh,160020,560812,667754743.0,2024,4
Chandigarh,160025,556231,530243959.0,2024,4
Chhattisgarh,495660,109908,139116923.36929727,2018,1
Chhattisgarh,492001,68302,114014371.97222614,2018,1
Chhattisgarh,495001,64018,82965730.16418397,2018,1
Chhattisgarh,497001,48388,57165354.74195957,2018,1
Chhattisgarh,491001,34699,43141115.62567887,2018,1
Chhattisgarh,491441,34452,41948409.69968459,2018,1
Chhattisgarh,490025,34332,39719148.73491961,2018,1
Chhattisgarh,496005,31183,41371368.79811902,2018,1
Chhattisgarh,492009,30672,54679337.057152905,2018,1
Chhattisgarh,490023,30657,40316811.61197114,2018,1
Chhattisgarh,495660,248699,378210292.7923543,2018,2
Chhattisgarh,492001,100557,207806677.1040105,2018,2
Chhattisgarh,495001,89605,150857602.97945407,2018,2
Chhattisgarh,497001,66965,108836822.89254513,2018,2
Chhattisgarh,491441,51352,71741116.4329647,2018,2
Chhattisgarh,491001,47971,73318224.86447714,2018,2
Chhattisgarh,496005,46220,82946372.88123429,2018,2
Chhattisgarh,492009,43988,90024556.20981838,2018,2
Chhattisgarh,490023,42796,74865240.21000648,2018,2
Chhattisgarh,490025,38299,57256970.99786788,2018,2
Chhattisgarh,495660,353580,492966965.6574571,2018,3
Chhattisgarh,492001,147421,303135684.83504504,2018,3
Chhattisgarh,495001,129305,226102761.8224257,2018,3
Chhattisgarh,497001,86331,158185135.16949278,2018,3
Chhattisgarh,491441,66608,107751148.39909649,2018,3
Chhattisgarh,496005,65581,128673618.18841757,2018,3
Chhattisgarh,491001,63444,110949360.40041772,2018,3
Chhattisgarh,492009,57647,124007927.30595149,2018,3
Chhattisgarh,490023,56907,100967038.31485096,2018,3
Chhattisgarh,494001,52582,103588457.37966925,2018,3
Chhattisgarh,495660,377913,599714593.9068495,2018,4
Chhattisgarh,492001,202492,428292536.06353426,2018,4
Chhattisgarh,495001,192638,319083911.8335273,2018,4
Chhattisgarh,497001,124807,248100976.6912604,2018,4
Chhattisgarh,496005,94669,189165646.1220723,2018,4
Chhattisgarh,491001,89066,160237762.38159576,2018,4
Chhattisgarh,491441,86263,152324017.6163909,2018,4
Chhattisgarh,492009,80685,185214612.90863937,2018,4
Chhattisgarh,490023,72016,137114490.76733318,2018,4
Chhattisgarh,494001,69454,149679120.34846973,2018,4
Chhattisgarh,492009,593305,948729929.1277255,2019,1
Chhattisgarh,495001,365476,515190518.8237721,2019,1
Chhattisgarh,495660,353962,459656921.0462153,2019,1
Chhattisgarh,492001,334090,549948646.4137828,2019,1
Chhattisgarh,490025,235910,346520977.1406994,2019,1
Chhattisgarh,497001,159422,296908563.67359346,2019,1
Chhattisgarh,491001,138517,209804611.75608894,2019,1
Chhattisgarh,496005,133169,254307861.3048603,2019,1
Chhattisgarh,490023,126654,182216344.0551287,2019,1
Chhattisgarh,490006,114945,153267056.6594982,2019,1
Chhattisgarh,492009,1670111,2947453940.1383486,2019,2
Chhattisgarh,490025,612041,1045938048.3511349,2019,2
Chhattisgarh,495001,499757,855635645.660009,2019,2
Chhattisgarh,492001,404088,643667595.5719692,2019,2
Chhattisgarh,495660,212777,342215249.04664737,2019,2
Chhattisgarh,490023,175241,234313994.57744968,2019,2
Chhattisgarh,491001,154424,237907702.28501707,2019,2
Chhattisgarh,497001,152840,345212779.1697207,2019,2
Chhattisgarh,490006,136496,189344640.4595058,2019,2
Chhattisgarh,496005,118494,268521769.2220984,2019,2
Chhattisgarh,492009,1843301,3497211746.9583116,2019,3
Chhattisgarh,492001,647392,854437718.1123915,2019,3
Chhattisgarh,495001,555240,968932649.0590785,2019,3
Chhattisgarh,490025,519819,994202021.3411087,2019,3
Chhattisgarh,495660,364424,510093479.9683516,2019,3
Chhattisgarh,490023,278822,302000378.8399978,2019,3
Chhattisgarh,491001,244725,310844736.354316,2019,3
Chhattisgarh,490006,223964,246325822.3842369,2019,3
Chhattisgarh,497001,208548,397488530.296959,2019,3
Chhattisgarh,491441,156934,251078718.9840936,2019,3
Chhattisgarh,492009,2807708,5488409197.56369,2019,4
Chhattisgarh,492001,860606,1146893926.7385144,2019,4
Chhattisgarh,495001,744037,1242953010.5421622,2019,4
Chhattisgarh,490025,625389,1224429622.7952948,2019,4
Chhattisgarh,490023,365008,417706249.373141,2019,4
Chhattisgarh,491001,332368,437683717.4812007,2019,4
Chhattisgarh,490006,310223,333508672.76125515,2019,4
Chhattisgarh,495660,298957,445247631.97987723,2019,4
Chhattisgarh,497001,291141,553342861.8204699,2019,4
Chhattisgarh,492015,220747,267136024.8300261,2019,4
Chhattisgarh,492009,3832879,8107114729.270458,2020,1
Chhattisgarh,492001,956201,1259565576.5045974,2020,1
Chhattisgarh,495001,830780,1380940470.1020932,2020,1
Chhattisgarh,490025,504114,1009093411.512478,2020,1
Chhattisgarh,490023,401375,464581081.97263247,2020,1
Chhattisgarh,491001,372373,490344007.80161464,2020,1
Chhattisgarh,492015,344194,504441994.36472595,2020,1
Chhattisgarh,497001,342443,623011907.8316444,2020,1
Chhattisgarh,490006,337068,361375163.24966186,2020,1
Chhattisgarh,491441,242895,389726036.08634716,2020,1
Chhattisgarh,492009,1526874,3719446962.0483813,2020,2
Chhattisgarh,492001,665755,987107410.3661349,2020,2
Chhattisgarh,495001,482770,870871061.1209086,2020,2
Chhattisgarh,497001,370519,689109946.6551751,2020,2
Chhattisgarh,491001,334853,495992326.76679873,2020,2
Chhattisgarh,490023,326027,441538660.5589389,2020,2
Chhattisgarh,494001,294320,679782295.0345536,2020,2
Chhattisgarh,490006,288259,369452351.46939605,2020,2
Chhattisgarh,495660,279210,441653885.5637897,2020,2
Chhattisgarh,491441,260856,436309146.2483653,2020,2
Chhattisgarh,492009,1857300,4069532117.927307,2020,3
Chhattisgarh,492001,981812,1565413199.4368353,2020,3
Chhattisgarh,495001,696692,1191326273.0870118,2020,3
Chhattisgarh,497001,513473,988159635.3272357,2020,3
Chhattisgarh,491001,469652,707693501.9197738,2020,3
Chhattisgarh,490023,463152,643696441.4135771,2020,3
Chhattisgarh,490006,409697,538137939.7460059,2020,3
Chhattisgarh,491441,370246,639299659.904967,2020,3
Chhattisgarh,496005,354221,689205706.4188439,2020,3
Chhattisgarh,495660,318783,578159036.7380313,2020,3
Chhattisgarh,492009,1955063,3901827452.842137,2020,4
Chhattisgarh,492001,1727068,2811515596.805071,2020,4
Chhattisgarh,495001,1213230,2066193700.6311502,2020,4
Chhattisgarh,497001,828474,1614662483.7276986,2020,4
Chhattisgarh,490023,778245,1122723104.3727932,2020,4
Chhattisgarh,491001,772474,1206813518.7601233,2020,4
Chhattisgarh,490006,699714,884676392.8043678,2020,4
Chhattisgarh,491441,569298,1008624236.4577057,2020,4
Chhattisgarh,496005,519415,1028834647.3652802,2020,4
Chhattisgarh,495450,510869,865967961.4661187,2020,4
Chhattisgarh,492009,3152697,5281456698.639032,2021,1
Chhattisgarh,492001,2062104,3156983782.7872276,2021,1
Chhattisgarh,495001,1558405,2376898658.800415,2021,1
Chhattisgarh,497001,957928,1823147805.7569232,2021,1
Chhattisgarh,491001,872723,1294441361.2765474,2021,1
Chhattisgarh,490023,869244,1154015806.2811897,2021,1
Chhattisgarh,490006,774112,914211871.5270494,2021,1
Chhattisgarh,491441,653315,1122704843.7664142,2021,1
Chhattisgarh,495450,595796,973484691.251247,2021,1
Chhattisgarh,496005,593116,1184774545.5928895,2021,1
Chhattisgarh,492009,3531665,6237261109.571448,2021,2
Chhattisgarh,492001,1790662,3080777232.7858667,2021,2
Chhattisgarh,495001,1455312,2510462991.251886,2021,2
Chhattisgarh,497001,1031909,2008561517.648296,2021,2
Chhattisgarh,491001,837157,1364714087.7809932,2021,2
Chhattisgarh,490023,763575,1174072727.567776,2021,2
Chhattisgarh,491441,740582,1310602405.6028762,2021,2
Chhattisgarh,495450,704041,1132961727.260648,2021,2
Chhattisgarh,490006,668949,946046519.1898482,2021,2
Chhattisgarh,496005,645183,1216389122.6233206,2021,2
Chhattisgarh,492009,5612983,8770212351.408337,2021,3
Chhattisgarh,492001,3200184,4768793686.020849,2021,3
Chhattisgarh,495001,2572993,3734896539.7337685,2021,3
Chhattisgarh,497001,1635520,2760462757.7578793,2021,3
Chhattisgarh,491001,1305695,1938305539.075568,2021,3
Chhattisgarh,490023,1253256,1704542436.5901656,2021,3
Chhattisgarh,491441,1124790,1803320186.7983453,2021,3
Chhattisgarh,490006,1096245,1299467876.0104809,2021,3
Chhattisgarh,496005,1006702,1784048704.1108124,2021,3
Chhattisgarh,495450,1004357,1500182581.1138833,2021,3
Chhattisgarh,492009,8304401,12964571702.987217,2021,4
Chhattisgarh,492001,4178829,6231047914.337536,2021,4
Chhattisgarh,495001,3644800,4999084676.501506,2021,4
Chhattisgarh,497001,2276401,3766123278.042672,2021,4
Chhattisgarh,491001,1687886,2560648248.895311,2021,4
Chhattisgarh,490023,1599521,2248105461.586821,2021,4
Chhattisgarh,490006,1410015,1732682082.0393152,2021,4
Chhattisgarh,491441,1395385,2296675958.189373,2021,4
Chhattisgarh,495450,1373013,2011514280.4747252,2021,4
Chhattisgarh,496005,1357792,2314581216.562727,2021,4
Chhattisgarh,492009,8604266,13265608315.34198,2022,1
Chhattisgarh,492001,4654685,6852734645.639161,2022,1
Chhattisgarh,495001,4183815,5693220429.873732,2022,1
Chhattisgarh,497001,2608953,4270065647.0031033,2022,1
Chhattisgarh,491001,1854312,2829231024.442624,2022,1
Chhattisgarh,490023,1719478,2432156635.4437113,2022,1
Chhattisgarh,491441,1691392,2775775912.1836176,2022,1
Chhattisgarh,496005,1601573,2711974013.620237,2022,1
Chhattisgarh,495450,1580837,2356394521.081302,2022,1
Chhattisgarh,490006,1506932,1842102092.8597531,2022,1
Chhattisgarh,492009,10025789,14968791943.376333,2022,2
Chhattisgarh,492001,5744280,8305059645.430582,2022,2
Chhattisgarh,495001,5047637,6711325493.698645,2022,2
Chhattisgarh,497001,3135705,4960730023.337443,2022,2
Chhattisgarh,491001,2225450,3310540189.1548705,2022,2
Chhattisgarh,491441,2038818,3271780605.9574466,2022,2
Chhattisgarh,490023,2019053,2822637782.1193137,2022,2
Chhattisgarh,496005,1915479,3114215340.965275,2022,2
Chhattisgarh,495450,1858110,2704576938.698612,2022,2
Chhattisgarh,494001,1760773,3011347187.158378,2022,2
Chhattisgarh,490025,27709655,34710838372.56677,2022,3
Chhattisgarh,492009,18534055,24688727453.174118,2022,3
Chhattisgarh,495001,7363455,9209001744.809235,2022,3
Chhattisgarh,492001,5867095,8079859406.743408,2022,3
